temp,cnt
-0.8153035290400027,-0.9402762836217742
1.365941509261861,1.409646948344559
0.5349910184801985,-0.4763953228803312
0.3272533957847832,-1.2772015381974058
1.2620726979141532,1.3218378653244431
1.365941509261861,0.9723281802434988
-1.230778774430834,-1.6621889060315966
-0.3998282836491717,1.1985966137100497
0.95046626387103,-0.0285811648430627
1.8852855660004,0.449091963360094
-0.8153035290400027,-0.9402762836217742
1.2620726979141532,0.3325151281866877
-0.3998282836491717,-1.458475132692392
0.1195157730893674,-1.217429862243311
1.0543350752187373,0.7048550018768333
-0.1920906609537559,-1.6621889060315966
0.5349910184801985,0.5181522730686874
0.5349910184801985,0.4446419066896029
-0.2959594723014638,-0.1284991652663013
1.0543350752187373,1.021728451958172
-1.0230411517354183,0.6071805648129965
0.0156469617416595,0.0373305861177043
0.2233845844370753,1.7325068662653942
-0.9191723403877108,-1.9001256432296283
0.0156469617416595,-0.5917435425321724
-1.4385163971262496,-0.4656485071978012
1.5736791319572767,0.6342258829646026
-1.4385163971262496,-0.5917435425321724
1.2620726979141532,0.8582231192526862
-1.230778774430834,-1.550670826162642
-0.2959594723014638,-0.9214031282205754
-0.5036970949968793,-1.2466147512035626
-1.0230411517354183,0.6718858948760927
-0.1920906609537559,-0.4656485071978012
1.0543350752187373,-1.2772015381974058
1.1582038865664452,0.5795395046335359
0.8465974525233221,-0.7397645658331571
-0.3998282836491717,0.2300517069577924
1.469810320609569,1.0555725146783066
-1.6462540198216653,0.0749992056007774
0.7427286411756142,0.366334040380845
-0.9191723403877108,0.7048550018768333
-1.4385163971262496,0.0872676283570934
-2.37333569925562,-0.579495325510942
0.8465974525233221,1.531549132592872
-1.3346475857785418,0.3226696500646149
-0.8153035290400027,-0.1824068645979693
-0.2959594723014638,-0.8674784335092484
-0.8153035290400027,-0.6691976717607012
0.5349910184801985,0.8355060330726284
-1.542385208473957,0.5389557316421247
1.781416754652692,0.9484543462213252
-1.542385208473957,1.3241546542892335
-1.3346475857785418,-0.2478372753865785
0.8465974525233221,0.7156593790171317
-1.7501228311693733,-1.136974976556131
1.5736791319572767,0.9272176645281616
0.5349910184801985,0.5715282868527304
-1.542385208473957,-0.1062516027399755
-0.8153035290400027,0.9634240674811456
0.6388598298279063,0.2669662082894587
-0.2959594723014638,-0.0422755456579686
-0.0882218496060483,0.5348231060293579
-0.5036970949968793,-1.2466147512035626
-1.6462540198216653,-2.2021434259469466
1.677547943304984,1.8277080068666105
0.3272533957847832,1.1182503252869758
-1.9578604538647888,-1.4175012253128578
-1.542385208473957,-1.7288234614908833
0.0156469617416595,1.3195174760631858
1.1582038865664452,-0.9402762836217742
-0.5036970949968793,0.4084331505324815
1.1582038865664452,1.5734302387111223
0.1195157730893674,-0.9795377434901404
1.781416754652692,0.0811508438981302
-0.1920906609537559,-0.8010271591716088
1.365941509261861,0.8994171778354713
-1.7501228311693733,-0.355133168701095
-1.542385208473957,-0.0017195516163621
-1.542385208473957,-0.6828336612712365
0.3272533957847832,0.5914605861721772
1.5736791319572767,0.3852301929601715
-0.1920906609537559,-1.3432866171764763
0.7427286411756142,0.0500346247018568
0.8465974525233221,0.8550013796200933
1.5736791319572767,0.1173444271207485
0.3272533957847832,0.043701510446178
-1.230778774430834,-1.806350489631847
1.677547943304984,0.2512923950915289
1.0543350752187373,0.8023647602051481
1.677547943304984,0.3852301929601715
